id_vente,date,region,produit_categorie,id_client,montant
2201,2026-03-20,Ouest,Alimentaire,498,125.51
2202,2026-03-20,Ouest,Electronique,141,107.93
2203,2026-03-20,Ouest,Alimentaire,420,173.78
2204,2026-03-20,Centre,Cosmetique,316,215.36
2205,2026-03-20,Centre,Mobilier,366,326.67
2206,2026-03-21,Nord,Electronique,91,435.98
2207,2026-03-21,Sud,Alimentaire,31,393.03
2208,2026-03-21,Est,Alimentaire,191,229.56
2209,2026-03-22,Nord,Alimentaire,485,317.7
2210,2026-03-22,Est,Textile,557,331.18
2211,2026-03-23,Ouest,Textile,437,279.08
2212,2026-03-23,Centre,Cosmetique,427,530.69
2213,2026-03-24,Sud,Cosmetique,296,510.48
2214,2026-03-24,Ouest,Alimentaire,280,143.68
2215,2026-03-24,Ouest,Textile,305,169.95
2216,2026-03-25,Nord,Mobilier,176,491.36
2217,2026-03-25,Sud,Mobilier,107,515.6
2218,2026-03-25,Est,Alimentaire,534,194.26
2219,2026-03-25,Ouest,Textile,293,229.64
2220,2026-03-25,Ouest,Mobilier,291,107.38
2221,2026-03-25,Ouest,Textile,111,202.7
2222,2026-03-26,Est,Cosmetique,35,206.16
2223,2026-03-26,Ouest,Alimentaire,27,88.91
2224,2026-03-26,Ouest,Alimentaire,568,212.43
2225,2026-03-26,Centre,Textile,586,447.23
2226,2026-03-27,Nord,Textile,34,389.02
2227,2026-03-27,Sud,Electronique,442,364.5
2228,2026-03-27,Centre,Mobilier,344,397.52
2229,2026-03-27,Centre,Cosmetique,570,423.54
2230,2026-03-28,Nord,Mobilier,585,318.5
2231,2026-03-28,Sud,Electronique,417,213.49
2232,2026-03-28,Sud,Textile,20,214.6
2233,2026-03-28,Sud,Mobilier,593,287.42
2234,2026-03-28,Est,Alimentaire,504,158.08
2235,2026-03-29,Nord,Mobilier,395,124.06
2236,2026-03-29,Sud,Textile,207,377.49
2237,2026-03-29,Est,Mobilier,47,270.07
2238,2026-03-29,Ouest,Electronique,462,237.0
2239,2026-03-29,Ouest,Cosmetique,418,244.43
2240,2026-03-29,Centre,Textile,171,779.23
2241,2026-03-30,Nord,Alimentaire,133,90.4
2242,2026-03-30,Nord,Electronique,106,131.87
2243,2026-03-30,Nord,Textile,244,103.35
2244,2026-03-30,Sud,Alimentaire,329,611.04
2245,2026-03-30,Est,Alimentaire,583,136.52
2246,2026-03-30,Ouest,Textile,465,401.51
2247,2026-03-31,Nord,Electronique,248,346.31
2248,2026-03-31,Sud,Alimentaire,324,962.8
2249,2026-03-31,Ouest,Cosmetique,293,343.56
2250,2026-03-31,Centre,Electronique,219,747.95
2251,2026-04-01,Sud,Alimentaire,187,607.64
2252,2026-04-01,Est,Textile,242,315.71
2253,2026-04-01,Ouest,Textile,196,400.02
2254,2026-04-02,Nord,Electronique,209,394.2
2255,2026-04-02,Sud,Alimentaire,362,760.05
2256,2026-04-02,Centre,Alimentaire,58,362.23
2257,2026-04-02,Centre,Electronique,13,383.84
2258,2026-04-03,Nord,Electronique,584,197.85
2259,2026-04-03,Sud,Electronique,203,311.61
2260,2026-04-03,Est,Cosmetique,53,266.62
2261,2026-04-04,Nord,Cosmetique,169,406.12
2262,2026-04-04,Sud,Cosmetique,389,322.69
2263,2026-04-04,Sud,Textile,592,308.24
2264,2026-04-04,Ouest,Cosmetique,175,375.08
2265,2026-04-05,Nord,Cosmetique,122,264.63
2266,2026-04-05,Sud,Cosmetique,53,869.92
2267,2026-04-05,Ouest,Alimentaire,164,402.34
2268,2026-04-06,Est,Mobilier,412,203.7
2269,2026-04-06,Ouest,Cosmetique,487,382.79
2270,2026-04-07,Sud,Electronique,485,561.83
2271,2026-04-07,Sud,Cosmetique,197,507.11
2272,2026-04-07,Est,Mobilier,8,10.0
2273,2026-04-07,Est,Textile,101,78.17
2274,2026-04-08,Nord,Textile,250,285.49
2275,2026-04-08,Sud,Cosmetique,450,230.24
2276,2026-04-08,Est,Electronique,260,196.91
2277,2026-04-08,Est,Electronique,355,105.43
2278,2026-04-08,Ouest,Alimentaire,331,559.81
2279,2026-04-09,Nord,Electronique,381,529.01
2280,2026-04-09,Sud,Alimentaire,295,860.56
2281,2026-04-09,Centre,Alimentaire,136,554.32
2282,2026-04-10,Nord,Electronique,523,352.82
2283,2026-04-10,Est,Electronique,547,199.55
2284,2026-04-11,Sud,Alimentaire,98,808.19
2285,2026-04-11,Ouest,Textile,174,120.5
2286,2026-04-11,Ouest,Cosmetique,594,127.01
2287,2026-04-11,Ouest,Textile,256,187.43
2288,2026-04-11,Centre,Electronique,272,683.45
2289,2026-04-12,Est,Mobilier,376,173.28
2290,2026-04-13,Nord,Electronique,459,409.21
2291,2026-04-13,Sud,Alimentaire,184,413.87
2292,2026-04-13,Sud,Mobilier,262,307.43
2293,2026-04-13,Sud,Mobilier,310,353.47
2294,2026-04-13,Ouest,Cosmetique,312,186.45
2295,2026-04-13,Ouest,Electronique,28,87.64
2296,2026-04-13,Ouest,Cosmetique,133,240.78
2297,2026-04-14,Nord,Textile,227,386.27
2298,2026-04-14,Sud,Mobilier,122,416.37
2299,2026-04-14,Est,Cosmetique,525,196.43
2300,2026-04-14,Centre,Textile,395,305.06
2301,2026-04-15,Sud,Electronique,279,365.29
2302,2026-04-15,Ouest,Electronique,26,515.43
2303,2026-04-16,Nord,Alimentaire,470,219.9
2304,2026-04-16,Sud,Textile,198,452.65
2305,2026-04-16,Centre,Textile,594,370.77
2306,2026-04-16,Centre,Cosmetique,40,364.61
2307,2026-04-17,Nord,Mobilier,524,337.35
2308,2026-04-17,Sud,Mobilier,56,492.37
2309,2026-04-17,Est,Alimentaire,78,196.08
2310,2026-04-18,Est,Alimentaire,125,10.0
2311,2026-04-18,Est,Alimentaire,519,10.0
2312,2026-04-18,Ouest,Textile,596,500.57
2313,2026-04-19,Sud,Electronique,291,350.28
2314,2026-04-19,Ouest,Electronique,13,124.07
2315,2026-04-19,Centre,Cosmetique,101,91.71
2316,2026-04-19,Centre,Mobilier,261,110.37
2317,2026-04-20,Sud,Mobilier,194,667.31
2318,2026-04-20,Centre,Cosmetique,66,425.32
2319,2026-04-21,Nord,Textile,587,487.94
2320,2026-04-21,Sud,Electronique,243,563.31
2321,2026-04-21,Centre,Alimentaire,466,553.56
2322,2026-04-22,Ouest,Electronique,62,458.92
2323,2026-04-22,Centre,Cosmetique,229,331.01
2324,2026-04-22,Centre,Electronique,100,379.54
2325,2026-04-23,Nord,Alimentaire,575,567.83
2326,2026-04-23,Est,Mobilier,540,256.22
2327,2026-04-23,Ouest,Cosmetique,452,330.47
2328,2026-04-23,Ouest,Textile,137,308.86
2329,2026-04-24,Est,Electronique,263,193.56
2330,2026-04-25,Centre,Electronique,91,400.97
2331,2026-04-26,Nord,Textile,333,532.61
2332,2026-04-26,Centre,Textile,272,98.78
2333,2026-04-26,Centre,Alimentaire,66,202.24
2334,2026-04-27,Est,Electronique,438,351.06
2335,2026-04-28,Est,Cosmetique,420,374.11
2336,2026-04-28,Centre,Electronique,62,833.49
2337,2026-04-29,Nord,Alimentaire,199,347.17
2338,2026-04-29,Centre,Cosmetique,563,532.11
2339,2026-04-30,Est,Cosmetique,282,243.58
2340,2026-04-30,Centre,Cosmetique,466,227.92
2341,2026-04-30,Centre,Alimentaire,502,155.26
2342,2026-05-01,Sud,Electronique,196,517.42
2343,2026-05-01,Sud,Mobilier,377,437.09
2344,2026-05-01,Sud,Cosmetique,405,450.55
2345,2026-05-01,Est,Textile,225,269.61
2346,2026-05-01,Centre,Alimentaire,278,918.12
2347,2026-05-02,Sud,Cosmetique,242,833.57
2348,2026-05-02,Centre,Alimentaire,388,1000.87
2349,2026-05-03,Nord,Textile,128,456.5
2350,2026-05-03,Centre,Cosmetique,337,327.01
2351,2026-05-03,Centre,Electronique,366,319.5
2352,2026-05-03,Centre,Alimentaire,258,371.53
2353,2026-05-04,Nord,Cosmetique,136,132.38
2354,2026-05-04,Nord,Cosmetique,445,228.08
2355,2026-05-04,Nord,Alimentaire,384,135.67
2356,2026-05-04,Sud,Textile,477,67.93
2357,2026-05-04,Sud,Alimentaire,87,93.5
2358,2026-05-04,Sud,Mobilier,233,116.38
2359,2026-05-04,Sud,Electronique,392,110.75
2360,2026-05-04,Ouest,Textile,381,399.14
2361,2026-05-05,Sud,Electronique,65,799.56
2362,2026-05-05,Est,Electronique,306,240.35
2363,2026-05-05,Centre,Alimentaire,410,95.19
2364,2026-05-05,Centre,Mobilier,564,101.55
2365,2026-05-05,Centre,Cosmetique,368,86.86
2366,2026-05-05,Centre,Mobilier,528,216.58
2367,2026-05-05,Centre,Textile,402,85.29
2368,2026-05-06,Sud,Mobilier,267,302.88
2369,2026-05-06,Sud,Electronique,544,346.55
2370,2026-05-06,Est,Cosmetique,94,240.62
2371,2026-05-06,Ouest,Mobilier,117,525.79
2372,2026-05-07,Nord,Cosmetique,477,233.22
2373,2026-05-07,Sud,Mobilier,175,313.58
2374,2026-05-07,Sud,Cosmetique,442,342.84
2375,2026-05-07,Sud,Mobilier,13,320.1
2376,2026-05-07,Sud,Textile,530,343.47
2377,2026-05-07,Est,Cosmetique,538,280.46
2378,2026-05-08,Nord,Alimentaire,271,338.85
2379,2026-05-08,Nord,Electronique,169,371.82
2380,2026-05-09,Nord,Cosmetique,60,372.93
2381,2026-05-09,Ouest,Electronique,197,20.36
2382,2026-05-09,Ouest,Mobilier,385,223.61
2383,2026-05-09,Ouest,Mobilier,462,121.08
2384,2026-05-09,Ouest,Mobilier,496,63.2
2385,2026-05-09,Centre,Mobilier,547,518.89
2386,2026-05-09,Centre,Mobilier,189,422.42
2387,2026-05-10,Nord,Textile,575,144.67
2388,2026-05-10,Nord,Electronique,429,108.64
2389,2026-05-10,Nord,Cosmetique,572,199.81
2390,2026-05-10,Est,Textile,214,118.54
2391,2026-05-10,Ouest,Textile,427,356.34
2392,2026-05-10,Centre,Textile,32,258.47
2393,2026-05-11,Nord,Textile,455,312.25
2394,2026-05-11,Centre,Textile,123,935.58
2395,2026-05-12,Sud,Electronique,128,614.36
2396,2026-05-12,Est,Cosmetique,523,208.3
2397,2026-05-12,Ouest,Electronique,314,317.74
2398,2026-05-12,Ouest,Cosmetique,276,357.63
2399,2026-05-13,Sud,Textile,501,1091.04
2400,2026-05-13,Ouest,Textile,11,458.36
2401,2026-05-14,Nord,Mobilier,266,461.55
2402,2026-05-14,Sud,Alimentaire,540,530.27
2403,2026-05-14,Sud,Alimentaire,228,452.18
2404,2026-05-14,Centre,Electronique,6,475.59
2405,2026-05-14,Centre,Electronique,139,430.28
2406,2026-05-15,Nord,Cosmetique,407,363.11
2407,2026-05-15,Centre,Mobilier,547,753.66
2408,2026-05-16,Nord,Cosmetique,576,481.62
2409,2026-05-16,Sud,Mobilier,536,181.93
2410,2026-05-16,Sud,Alimentaire,507,204.42
2411,2026-05-16,Sud,Alimentaire,408,173.69
2412,2026-05-16,Sud,Mobilier,448,181.31
2413,2026-05-16,Est,Cosmetique,487,283.05
2414,2026-05-17,Nord,Electronique,527,118.15
2415,2026-05-17,Sud,Mobilier,262,1026.9
2416,2026-05-17,Ouest,Mobilier,379,642.41
2417,2026-05-17,Centre,Mobilier,183,1035.12
2418,2026-05-18,Est,Cosmetique,30,256.03
2419,2026-05-18,Centre,Electronique,1,322.92
2420,2026-05-18,Centre,Cosmetique,110,329.87
2421,2026-05-19,Nord,Textile,262,432.16
2422,2026-05-19,Sud,Textile,484,857.05
2423,2026-05-19,Ouest,Mobilier,404,468.48
2424,2026-05-20,Nord,Mobilier,227,417.42
2425,2026-05-20,Sud,Mobilier,186,609.26
2426,2026-05-20,Centre,Electronique,300,288.98
2427,2026-05-21,Nord,Electronique,167,424.69
2428,2026-05-21,Sud,Mobilier,212,863.1
2429,2026-05-21,Ouest,Electronique,19,549.96
2430,2026-05-21,Centre,Alimentaire,528,407.87
2431,2026-05-21,Centre,Mobilier,470,276.97
2432,2026-05-21,Centre,Alimentaire,377,374.15
2433,2026-05-22,Nord,Cosmetique,302,580.81
2434,2026-05-22,Sud,Alimentaire,398,302.55
2435,2026-05-22,Est,Cosmetique,371,359.38
2436,2026-05-22,Ouest,Cosmetique,456,601.91
2437,2026-05-23,Nord,Mobilier,548,453.86
2438,2026-05-23,Sud,Mobilier,513,453.69
2439,2026-05-23,Sud,Cosmetique,98,413.37
2440,2026-05-24,Est,Electronique,578,117.74
2441,2026-05-24,Ouest,Textile,346,766.16
2442,2026-05-24,Centre,Alimentaire,260,704.23
2443,2026-05-25,Nord,Cosmetique,330,530.07
2444,2026-05-25,Sud,Textile,272,822.69
2445,2026-05-25,Ouest,Mobilier,80,678.52
2446,2026-05-26,Sud,Mobilier,337,998.92
2447,2026-05-26,Ouest,Cosmetique,339,311.78
2448,2026-05-27,Nord,Electronique,549,558.58
2449,2026-05-27,Sud,Cosmetique,256,100.44
2450,2026-05-27,Sud,Alimentaire,441,118.35
2451,2026-05-27,Sud,Textile,256,129.89
2452,2026-05-27,Ouest,Electronique,55,659.21
2453,2026-05-28,Sud,Cosmetique,21,854.64
2454,2026-05-28,Ouest,Alimentaire,1,707.91
2455,2026-05-28,Centre,Alimentaire,520,1205.78
2456,2026-05-29,Sud,Electronique,500,907.96
2457,2026-05-29,Est,Alimentaire,30,195.25
2458,2026-05-29,Ouest,Alimentaire,364,517.84
2459,2026-05-30,Sud,Alimentaire,323,416.61
2460,2026-05-31,Est,Alimentaire,434,307.29
2461,2026-05-31,Ouest,Cosmetique,537,784.87
2462,2026-05-31,Centre,Electronique,368,339.07
2463,2026-05-31,Centre,Textile,311,275.04
2464,2026-05-31,Centre,Textile,4,153.6
2465,2026-06-01,Sud,Alimentaire,216,1020.31
2466,2026-06-01,Est,Cosmetique,82,236.18
2467,2026-06-02,Sud,Alimentaire,543,424.23
2468,2026-06-02,Est,Alimentaire,237,303.48
2469,2026-06-02,Ouest,Cosmetique,188,368.27
2470,2026-06-02,Ouest,Mobilier,140,345.63
2471,2026-06-03,Sud,Electronique,88,405.59
2472,2026-06-03,Est,Textile,54,212.08
2473,2026-06-03,Ouest,Cosmetique,370,174.47
2474,2026-06-03,Ouest,Textile,105,182.76
2475,2026-06-03,Ouest,Cosmetique,156,214.68
2476,2026-06-03,Ouest,Cosmetique,327,141.25
2477,2026-06-04,Nord,Mobilier,462,319.39
2478,2026-06-04,Est,Alimentaire,27,228.66
2479,2026-06-04,Ouest,Electronique,364,335.03
2480,2026-06-05,Est,Mobilier,430,110.48
2481,2026-06-05,Est,Textile,4,195.02
2482,2026-06-05,Ouest,Electronique,167,521.74
2483,2026-06-06,Ouest,Alimentaire,126,182.02
2484,2026-06-06,Centre,Mobilier,339,581.64
2485,2026-06-06,Centre,Cosmetique,234,497.71
2486,2026-06-07,Est,Textile,554,263.49
2487,2026-06-07,Ouest,Mobilier,368,581.22
2488,2026-06-07,Centre,Mobilier,165,725.12
2489,2026-06-09,Nord,Electronique,435,324.45
2490,2026-06-09,Sud,Textile,436,444.43
2491,2026-06-09,Est,Textile,175,262.11
2492,2026-06-09,Ouest,Textile,509,680.85
2493,2026-06-09,Centre,Electronique,509,224.67
2494,2026-06-09,Centre,Textile,508,251.34
2495,2026-06-09,Centre,Electronique,317,265.33
2496,2026-06-10,Nord,Cosmetique,463,641.57
2497,2026-06-10,Sud,Electronique,159,310.49
2498,2026-06-10,Sud,Alimentaire,343,261.08
2499,2026-06-10,Sud,Textile,141,156.52
2500,2026-06-10,Sud,Alimentaire,240,136.54
2501,2026-06-10,Ouest,Alimentaire,526,533.35
2502,2026-06-10,Centre,Cosmetique,496,642.92
2503,2026-06-11,Sud,Mobilier,480,365.92
2504,2026-06-11,Sud,Cosmetique,179,412.45
2505,2026-06-11,Ouest,Electronique,502,219.18
2506,2026-06-11,Centre,Electronique,425,172.43
2507,2026-06-11,Centre,Textile,415,164.37
2508,2026-06-11,Centre,Alimentaire,388,114.87
2509,2026-06-11,Centre,Cosmetique,449,228.65
2510,2026-06-12,Nord,Mobilier,327,379.99
2511,2026-06-12,Est,Cosmetique,352,331.75
2512,2026-06-12,Centre,Textile,549,895.6
2513,2026-06-13,Sud,Cosmetique,372,336.83
2514,2026-06-13,Sud,Mobilier,260,312.33
2515,2026-06-13,Sud,Mobilier,585,304.18
2516,2026-06-13,Est,Alimentaire,94,249.93
2517,2026-06-13,Centre,Alimentaire,528,644.21
2518,2026-06-14,Nord,Textile,455,66.6
2519,2026-06-14,Nord,Alimentaire,43,144.01
2520,2026-06-14,Nord,Electronique,229,238.81
2521,2026-06-14,Nord,Alimentaire,264,113.58
2522,2026-06-14,Sud,Electronique,494,985.94
2523,2026-06-14,Est,Cosmetique,143,257.98
2524,2026-06-14,Ouest,Electronique,592,214.38
2525,2026-06-14,Ouest,Textile,151,213.79
2526,2026-06-14,Ouest,Mobilier,566,207.38
2527,2026-06-15,Sud,Textile,258,120.8
2528,2026-06-15,Sud,Textile,513,152.58
2529,2026-06-15,Sud,Textile,470,115.13
2530,2026-06-15,Sud,Textile,103,163.9
2531,2026-06-15,Ouest,Alimentaire,298,637.34
2532,2026-06-15,Centre,Cosmetique,339,751.13
2533,2026-06-16,Sud,Mobilier,179,1147.81
2534,2026-06-16,Est,Electronique,183,287.12
2535,2026-06-16,Centre,Electronique,270,260.33
2536,2026-06-16,Centre,Cosmetique,92,352.41
2537,2026-06-16,Centre,Textile,485,258.77
2538,2026-06-17,Nord,Textile,551,389.23
2539,2026-06-17,Est,Mobilier,320,391.84
2540,2026-06-17,Centre,Electronique,572,267.5
2541,2026-06-17,Centre,Textile,550,148.18
2542,2026-06-18,Centre,Alimentaire,405,1116.32
2543,2026-06-19,Sud,Mobilier,416,790.33
2544,2026-06-20,Ouest,Alimentaire,551,535.06
2545,2026-06-20,Centre,Alimentaire,122,420.36
2546,2026-06-20,Centre,Cosmetique,253,272.62
2547,2026-06-20,Centre,Cosmetique,153,239.39
2548,2026-06-20,Centre,Alimentaire,308,355.82
2549,2026-06-21,Nord,Cosmetique,96,664.4
2550,2026-06-21,Sud,Alimentaire,329,303.99
2551,2026-06-21,Sud,Textile,157,243.37
2552,2026-06-21,Centre,Cosmetique,252,1250.97
2553,2026-06-22,Nord,Alimentaire,514,572.73
2554,2026-06-22,Ouest,Mobilier,453,753.0
2555,2026-06-23,Nord,Mobilier,436,393.12
2556,2026-06-23,Sud,Cosmetique,327,663.31
2557,2026-06-23,Est,Mobilier,397,39.14
2558,2026-06-23,Est,Electronique,383,138.86
2559,2026-06-23,Ouest,Electronique,182,490.68
2560,2026-06-24,Sud,Mobilier,179,973.72
2561,2026-06-24,Est,Alimentaire,300,201.44
2562,2026-06-24,Ouest,Mobilier,212,389.11
2563,2026-06-24,Centre,Mobilier,311,324.77
2564,2026-06-24,Centre,Mobilier,121,286.98
2565,2026-06-24,Centre,Alimentaire,407,300.62
2566,2026-06-25,Nord,Alimentaire,489,374.49
2567,2026-06-25,Sud,Electronique,514,345.11
2568,2026-06-25,Sud,Cosmetique,382,463.56
2569,2026-06-25,Centre,Electronique,431,219.58
2570,2026-06-25,Centre,Alimentaire,256,164.46
2571,2026-06-25,Centre,Alimentaire,277,75.49
2572,2026-06-25,Centre,Alimentaire,195,199.57
2573,2026-06-26,Est,Alimentaire,230,169.64
2574,2026-06-26,Ouest,Alimentaire,1,114.51
2575,2026-06-26,Centre,Alimentaire,41,367.23
2576,2026-06-26,Centre,Textile,508,182.63
2577,2026-06-26,Centre,Textile,586,294.24
2578,2026-06-26,Centre,Mobilier,206,336.08
2579,2026-06-27,Nord,Textile,87,427.52
2580,2026-06-27,Centre,Electronique,98,462.53
2581,2026-06-28,Sud,Mobilier,490,510.99
2582,2026-06-28,Sud,Cosmetique,446,554.19
2583,2026-06-28,Ouest,Alimentaire,441,252.72
2584,2026-06-29,Nord,Textile,482,276.94
2585,2026-06-29,Sud,Electronique,580,589.25
2586,2026-06-29,Sud,Cosmetique,254,756.52
2587,2026-06-29,Est,Alimentaire,101,178.15
2588,2026-06-29,Centre,Alimentaire,506,1055.61
2589,2026-06-30,Est,Cosmetique,83,263.26
2590,2026-06-30,Ouest,Cosmetique,141,307.88
